# sid, x, y, z, r
25, 10.9343645483822431, 9.9994049030320014, -2.3502422706512149, 0.4824050865360867
26, 1.8029881848576477, 6.9992111566148436, -18.3307599576389570, 0.4267584182664186
27, 11.7995612440844493, -1.0998915816256332, 8.7333904951243948, 0.4399545710396321
28, 0.7258006984781430, 6.9409742397953327, 11.2730974180132648, 0.4254904984504814
29, -2.9160737669414472, 5.1804965814843102, 10.6866876820716747, 0.4398688991094296
30, 11.7994513979953091, 9.9759386250984861, 8.7587505872292244, 0.4540278295481832
31, 8.7954550089069610, 9.9995669669777918, -2.8839804425539675, 0.4685055537757474
32, -6.9296385312331230, 6.7678755147311156, -9.9993515503799539, 0.4493751644418525
33, -3.9929691492866914, -3.9305040210863238, -10.8517010811336583, 0.4741358727903687
34, 5.1698285539932849, 6.1379751226230486, -17.7685314102386016, 0.4446614946195018
35, -6.8859788013861705, -9.9995798526996147, -1.9182818835856801, 0.4540747401144611
36, 6.4149385280893627, 2.0537428242917932, 5.6707294290723489, 0.4380873074870817
37, -8.1756043077592206, -9.9995491233168199, 7.4283174062732114, 0.4496911088638592
38, -3.4516279659057427, 7.6678167474024654, 2.9075458819422830, 0.4440783472577486
39, 11.1663505175129423, -3.0148190564657842, -5.2232388190134724, 0.4286689099730411
40, 6.6096658745953887, 4.0581895586648100, 18.9996704204594842, 0.4464319567282633
41, -6.8456573117983641, -6.6303398095189250, -9.9995293087479400, 0.4484850181245275
42, -2.4455780092800179, -1.8921029610983613, 5.7133935493052919, 0.4322985071576702
43, 7.9847089449348383, 1.8038504121226668, 18.9998853412479249, 0.4126985494388087
44, 1.8134228965410746, -5.7056492880498499, 6.0102847434303133, 0.4371853615612917
45, -8.1995323847280144, 1.4763376633344147, -5.8382357855196423, 0.4549044513518020
46, -4.3351645810241832, 4.7004390677214376, -9.9997782620362372, 0.4471523224751719
47, 6.2008396255056333, 1.0427688179922661, 18.9999606674003694, 0.4461301347662052
48, 6.9437517891312490, -2.6685894135148578, 18.9999887592244789, 0.4621410619430317
49, -1.9915826306852797, 9.9994861375924913, -9.3336743311658008, 0.4447723629084843
50, 2.9459189257238392, -6.9078258438219979, -16.6287997597255242, 0.4128727165533781
51, -1.1194087495806937, 6.3652259700961933, 17.7034382085709971, 0.4269923759116260
52, -3.1212968578779523, -9.9996667298994986, 5.3351185224823157, 0.4643890377909876
53, 11.7996395903476223, 9.9646692466655260, 4.1571416429359305, 0.4871460597850454
54, -1.1055333119590112, 6.3700770101053141, 16.4147970965705241, 0.4325351967735740
55, -5.1992398232341861, -0.1065983304386575, -15.5178515614513302, 0.4550927047948219
56, 8.8047229457125855, 0.2266438249325132, 17.2179739160403500, 0.4321806828830618
